trip_id,arrival_time,departure_time,stop_id,stop_sequence
R018-0-WD,06:56:24,06:56:24,S00295,32
R018-0-WD,06:58:10,06:58:10,S00296,33
R018-0-WD,06:59:56,06:59:56,S00297,34
R018-0-WD,07:01:42,07:01:42,S00298,35
R018-0-WD,07:03:28,07:03:28,S00299,36
R018-0-WD,07:05:14,07:05:14,S00300,37
R018-0-WD,07:07:00,07:07:00,S00301,38
R018-0-WD,07:08:46,07:08:46,S00302,39
R018-0-WD,07:10:32,07:10:32,S00303,40
R018-0-WD,07:12:18,07:12:18,S00304,41
R018-0-WD,07:14:04,07:14:04,S00305,42
R018-0-WD,07:15:50,07:15:50,S00306,43
R018-0-WD,07:17:36,07:17:36,S00307,44
R018-0-WD,07:19:02,07:19:02,S00308,45
R018-1-WD,06:00:00,06:00:00,S00308,1
R018-1-WD,06:01:26,06:01:26,S00307,2
R018-1-WD,06:03:12,06:03:12,S00306,3
R018-1-WD,06:04:58,06:04:58,S00305,4
R018-1-WD,06:06:44,06:06:44,S00304,5
R018-1-WD,06:08:30,06:08:30,S00303,6
R018-1-WD,06:10:16,06:10:16,S00302,7
R018-1-WD,06:12:02,06:12:02,S00301,8
R018-1-WD,06:13:48,06:13:48,S00300,9
R018-1-WD,06:15:34,06:15:34,S00299,10
R018-1-WD,06:17:20,06:17:20,S00298,11
R018-1-WD,06:19:06,06:19:06,S00297,12
R018-1-WD,06:20:52,06:20:52,S00296,13
R018-1-WD,06:22:38,06:22:38,S00295,14
R018-1-WD,06:25:51,06:25:51,S00294,15
R018-1-WD,06:27:37,06:27:37,S00293,16
R018-1-WD,06:29:23,06:29:23,S00292,17
R018-1-WD,06:31:09,06:31:09,S00291,18
R018-1-WD,06:32:55,06:32:55,S00290,19
R018-1-WD,06:34:41,06:34:41,S00289,20
R018-1-WD,06:36:03,06:36:03,S00263,21
R018-1-WD,06:38:14,06:38:14,S00288,22
R018-1-WD,06:40:00,06:40:00,S00287,23
R018-1-WD,06:41:46,06:41:46,S00286,24
R018-1-WD,06:43:23,06:43:23,S00232,25
R018-1-WD,06:45:18,06:45:18,S00285,26
R018-1-WD,06:47:04,06:47:04,S00284,27
R018-1-WD,06:48:50,06:48:50,S00283,28
R018-1-WD,06:50:36,06:50:36,S00282,29
R018-1-WD,06:52:04,06:52:04,S00214,30
R018-1-WD,06:54:12,06:54:12,S00281,31
R018-1-WD,06:56:25,06:56:25,S00215,32
R018-1-WD,06:57:45,06:57:45,S00280,33
R018-1-WD,06:59:31,06:59:31,S00279,34
R018-1-WD,07:01:06,07:01:06,S00216,35
R018-1-WD,07:03:16,07:03:16,S00217,36
R018-1-WD,07:04:54,07:04:54,S00278,37
R018-1-WD,07:06:40,07:06:40,S00277,38
R018-1-WD,07:08:26,07:08:26,S00276,39
R018-1-WD,07:10:12,07:10:12,S00275,40
R018-1-WD,07:11:58,07:11:58,S00274,41
R018-1-WD,07:13:44,07:13:44,S00273,42
R018-1-WD,07:15:30,07:15:30,S00272,43
R018-1-WD,07:17:16,07:17:16,S00271,44
R018-1-WD,07:19:02,07:19:02,S00270,45
R018-0-WE,06:00:00,06:00:00,S00270,1
R018-0-WE,06:01:46,06:01:46,S00271,2
R018-0-WE,06:03:32,06:03:32,S00272,3
R018-0-WE,06:05:18,06:05:18,S00273,4
R018-0-WE,06:07:04,06:07:04,S00274,5
R018-0-WE,06:08:50,06:08:50,S00275,6
R018-0-WE,06:10:36,06:10:36,S00276,7
R018-0-WE,06:12:22,06:12:22,S00277,8
R018-0-WE,06:14:08,06:14:08,S00278,9
R018-0-WE,06:15:46,06:15:46,S00217,10
R018-0-WE,06:17:56,06:17:56,S00216,11
R018-0-WE,06:19:31,06:19:31,S00279,12
R018-0-WE,06:21:17,06:21:17,S00280,13
R018-0-WE,06:22:37,06:22:37,S00215,14
R018-0-WE,06:24:50,06:24:50,S00281,15
R018-0-WE,06:26:58,06:26:58,S00214,16
R018-0-WE,06:28:26,06:28:26,S00282,17
R018-0-WE,06:30:12,06:30:12,S00283,18
R018-0-WE,06:31:58,06:31:58,S00284,19
R018-0-WE,06:33:44,06:33:44,S00285,20
R018-0-WE,06:35:39,06:35:39,S00232,21
R018-0-WE,06:37:16,06:37:16,S00286,22
R018-0-WE,06:39:02,06:39:02,S00287,23
R018-0-WE,06:40:48,06:40:48,S00288,24
R018-0-WE,06:42:59,06:42:59,S00263,25
R018-0-WE,06:44:21,06:44:21,S00289,26
R018-0-WE,06:46:07,06:46:07,S00290,27
R018-0-WE,06:47:53,06:47:53,S00291,28
R018-0-WE,06:49:39,06:49:39,S00292,29
R018-0-WE,06:51:25,06:51:25,S00293,30
R018-0-WE,06:53:11,06:53:11,S00294,31
R018-0-WE,06:56:24,06:56:24,S00295,32
R018-0-WE,06:58:10,06:58:10,S00296,33
R018-0-WE,06:59:56,06:59:56,S00297,34
R018-0-WE,07:01:42,07:01:42,S00298,35
R018-0-WE,07:03:28,07:03:28,S00299,36
R018-0-WE,07:05:14,07:05:14,S00300,37
R018-0-WE,07:07:00,07:07:00,S00301,38
R018-0-WE,07:08:46,07:08:46,S00302,39
R018-0-WE,07:10:32,07:10:32,S00303,40
R018-0-WE,07:12:18,07:12:18,S00304,41
R018-0-WE,07:14:04,07:14:04,S00305,42
R018-0-WE,07:15:50,07:15:50,S00306,43
R018-0-WE,07:17:36,07:17:36,S00307,44
R018-0-WE,07:19:02,07:19:02,S00308,45
R018-1-WE,06:00:00,06:00:00,S00308,1
R018-1-WE,06:01:26,06:01:26,S00307,2
R018-1-WE,06:03:12,06:03:12,S00306,3
R018-1-WE,06:04:58,06:04:58,S00305,4
R018-1-WE,06:06:44,06:06:44,S00304,5
R018-1-WE,06:08:30,06:08:30,S00303,6
R018-1-WE,06:10:16,06:10:16,S00302,7
R018-1-WE,06:12:02,06:12:02,S00301,8
R018-1-WE,06:13:48,06:13:48,S00300,9
R018-1-WE,06:15:34,06:15:34,S00299,10
R018-1-WE,06:17:20,06:17:20,S00298,11
R018-1-WE,06:19:06,06:19:06,S00297,12
R018-1-WE,06:20:52,06:20:52,S00296,13
R018-1-WE,06:22:38,06:22:38,S00295,14
R018-1-WE,06:25:51,06:25:51,S00294,15
R018-1-WE,06:27:37,06:27:37,S00293,16
R018-1-WE,06:29:23,06:29:23,S00292,17
R018-1-WE,06:31:09,06:31:09,S00291,18
R018-1-WE,06:32:55,06:32:55,S00290,19
R018-1-WE,06:34:41,06:34:41,S00289,20
R018-1-WE,06:36:03,06:36:03,S00263,21
R018-1-WE,06:38:14,06:38:14,S00288,22
R018-1-WE,06:40:00,06:40:00,S00287,23
R018-1-WE,06:41:46,06:41:46,S00286,24
R018-1-WE,06:43:23,06:43:23,S00232,25
R018-1-WE,06:45:18,06:45:18,S00285,26
R018-1-WE,06:47:04,06:47:04,S00284,27
R018-1-WE,06:48:50,06:48:50,S00283,28
R018-1-WE,06:50:36,06:50:36,S00282,29
R018-1-WE,06:52:04,06:52:04,S00214,30
R018-1-WE,06:54:12,06:54:12,S00281,31
R018-1-WE,06:56:25,06:56:25,S00215,32
R018-1-WE,06:57:45,06:57:45,S00280,33
R018-1-WE,06:59:31,06:59:31,S00279,34
R018-1-WE,07:01:06,07:01:06,S00216,35
R018-1-WE,07:03:16,07:03:16,S00217,36
R018-1-WE,07:04:54,07:04:54,S00278,37
R018-1-WE,07:06:40,07:06:40,S00277,38
R018-1-WE,07:08:26,07:08:26,S00276,39
R018-1-WE,07:10:12,07:10:12,S00275,40
R018-1-WE,07:11:58,07:11:58,S00274,41
R018-1-WE,07:13:44,07:13:44,S00273,42
R018-1-WE,07:15:30,07:15:30,S00272,43
R018-1-WE,07:17:16,07:17:16,S00271,44
R018-1-WE,07:19:02,07:19:02,S00270,45
R019-0-WD,06:00:00,06:00:00,S00309,1
R019-0-WD,06:01:46,06:01:46,S00310,2
R019-0-WD,06:03:32,06:03:32,S00311,3
R019-0-WD,06:05:18,06:05:18,S00312,4
R019-0-WD,06:07:04,06:07:04,S00313,5
R019-0-WD,06:08:50,06:08:50,S00314,6
R019-0-WD,06:10:36,06:10:36,S00315,7
R019-0-WD,06:13:49,06:13:49,S00316,8
R019-0-WD,06:15:35,06:15:35,S00317,9
R019-0-WD,06:17:21,06:17:21,S00318,10
R019-0-WD,06:19:07,06:19:07,S00319,11
R019-0-WD,06:20:53,06:20:53,S00320,12
R019-0-WD,06:22:39,06:22:39,S00321,13
R019-0-WD,06:24:25,06:24:25,S00322,14
R019-0-WD,06:26:11,06:26:11,S00323,15
R019-0-WD,06:27:57,06:27:57,S00324,16
R019-0-WD,06:29:43,06:29:43,S00325,17
R019-0-WD,06:31:57,06:31:57,S00222,18
R019-0-WD,06:33:16,06:33:16,S00326,19
R019-0-WD,06:35:02,06:35:02,S00327,20
R019-0-WD,06:36:48,06:36:48,S00328,21
R019-0-WD,06:38:34,06:38:34,S00329,22
R019-0-WD,06:40:20,06:40:20,S00330,23
R019-0-WD,06:42:06,06:42:06,S00331,24
R019-0-WD,06:43:52,06:43:52,S00332,25
R019-0-WD,06:45:38,06:45:38,S00333,26
R019-0-WD,06:47:24,06:47:24,S00334,27
R019-0-WD,06:49:10,06:49:10,S00335,28
R019-0-WD,06:50:56,06:50:56,S00336,29
R019-0-WD,06:52:42,06:52:42,S00337,30
R019-0-WD,06:54:28,06:54:28,S00338,31
R019-0-WD,06:56:14,06:56:14,S00339,32
R019-0-WD,06:58:00,06:58:00,S00340,33
R019-0-WD,06:59:46,06:59:46,S00341,34
R019-0-WD,07:01:32,07:01:32,S00342,35
R019-0-WD,07:03:18,07:03:18,S00343,36
R019-0-WD,07:05:04,07:05:04,S00344,37
R019-0-WD,07:06:50,07:06:50,S00345,38
R019-0-WD,07:08:36,07:08:36,S00346,39
R019-0-WD,07:10:22,07:10:22,S00347,40
R019-0-WD,07:12:08,07:12:08,S00348,41
R019-0-WD,07:13:54,07:13:54,S00349,42
R019-0-WD,07:15:40,07:15:40,S00350,43
R019-0-WD,07:17:26,07:17:26,S00351,44
R019-0-WD,07:19:12,07:19:12,S00352,45
R019-0-WD,07:20:58,07:20:58,S00353,46
R019-1-WD,06:00:00,06:00:00,S00353,1
R019-1-WD,06:01:46,06:01:46,S00352,2
R019-1-WD,06:03:32,06:03:32,S00351,3
R019-1-WD,06:05:18,06:05:18,S00350,4
R019-1-WD,06:07:04,06:07:04,S00349,5
R019-1-WD,06:08:50,06:08:50,S00348,6
R019-1-WD,06:10:36,06:10:36,S00347,7
R019-1-WD,06:12:22,06:12:22,S00346,8
R019-1-WD,06:14:08,06:14:08,S00345,9
R019-1-WD,06:15:54,06:15:54,S00344,10
R019-1-WD,06:17:40,06:17:40,S00343,11
R019-1-WD,06:19:26,06:19:26,S00342,12
R019-1-WD,06:21:12,06:21:12,S00341,13
R019-1-WD,06:22:58,06:22:58,S00340,14
R019-1-WD,06:24:44,06:24:44,S00339,15
R019-1-WD,06:26:30,06:26:30,S00338,16
R019-1-WD,06:28:16,06:28:16,S00337,17
R019-1-WD,06:30:02,06:30:02,S00336,18
R019-1-WD,06:31:48,06:31:48,S00335,19
R019-1-WD,06:33:34,06:33:34,S00334,20
R019-1-WD,06:35:20,06:35:20,S00333,21
R019-1-WD,06:37:06,06:37:06,S00332,22
R019-1-WD,06:38:52,06:38:52,S00331,23
R019-1-WD,06:40:38,06:40:38,S00330,24
R019-1-WD,06:42:24,06:42:24,S00329,25
R019-1-WD,06:44:10,06:44:10,S00328,26
R019-1-WD,06:45:56,06:45:56,S00327,27
R019-1-WD,06:47:42,06:47:42,S00326,28
R019-1-WD,06:49:01,06:49:01,S00222,29
R019-1-WD,06:51:15,06:51:15,S00325,30
R019-1-WD,06:53:01,06:53:01,S00324,31
R019-1-WD,06:54:47,06:54:47,S00323,32
R019-1-WD,06:56:33,06:56:33,S00322,33
R019-1-WD,06:58:19,06:58:19,S00321,34
R019-1-WD,07:00:05,07:00:05,S00320,35
R019-1-WD,07:01:51,07:01:51,S00319,36
R019-1-WD,07:03:37,07:03:37,S00318,37
R019-1-WD,07:05:23,07:05:23,S00317,38
R019-1-WD,07:07:09,07:07:09,S00316,39
R019-1-WD,07:10:22,07:10:22,S00315,40
R019-1-WD,07:12:08,07:12:08,S00314,41
R019-1-WD,07:13:54,07:13:54,S00313,42
R019-1-WD,07:15:40,07:15:40,S00312,43
R019-1-WD,07:17:26,07:17:26,S00311,44
R019-1-WD,07:19:12,07:19:12,S00310,45
R019-1-WD,07:20:58,07:20:58,S00309,46
R019-0-WE,06:00:00,06:00:00,S00309,1
R019-0-WE,06:01:46,06:01:46,S00310,2
R019-0-WE,06:03:32,06:03:32,S00311,3
R019-0-WE,06:05:18,06:05:18,S00312,4
R019-0-WE,06:07:04,06:07:04,S00313,5
R019-0-WE,06:08:50,06:08:50,S00314,6
R019-0-WE,06:10:36,06:10:36,S00315,7
R019-0-WE,06:13:49,06:13:49,S00316,8
R019-0-WE,06:15:35,06:15:35,S00317,9
R019-0-WE,06:17:21,06:17:21,S00318,10
R019-0-WE,06:19:07,06:19:07,S00319,11
R019-0-WE,06:20:53,06:20:53,S00320,12
R019-0-WE,06:22:39,06:22:39,S00321,13
R019-0-WE,06:24:25,06:24:25,S00322,14
R019-0-WE,06:26:11,06:26:11,S00323,15
R019-0-WE,06:27:57,06:27:57,S00324,16
R019-0-WE,06:29:43,06:29:43,S00325,17
R019-0-WE,06:31:57,06:31:57,S00222,18
R019-0-WE,06:33:16,06:33:16,S00326,19
R019-0-WE,06:35:02,06:35:02,S00327,20
R019-0-WE,06:36:48,06:36:48,S00328,21
R019-0-WE,06:38:34,06:38:34,S00329,22
R019-0-WE,06:40:20,06:40:20,S00330,23
R019-0-WE,06:42:06,06:42:06,S00331,24
R019-0-WE,06:43:52,06:43:52,S00332,25
R019-0-WE,06:45:38,06:45:38,S00333,26
R019-0-WE,06:47:24,06:47:24,S00334,27
R019-0-WE,06:49:10,06:49:10,S00335,28
R019-0-WE,06:50:56,06:50:56,S00336,29
R019-0-WE,06:52:42,06:52:42,S00337,30
R019-0-WE,06:54:28,06:54:28,S00338,31
R019-0-WE,06:56:14,06:56:14,S00339,32
R019-0-WE,06:58:00,06:58:00,S00340,33
R019-0-WE,06:59:46,06:59:46,S00341,34
R019-0-WE,07:01:32,07:01:32,S00342,35
R019-0-WE,07:03:18,07:03:18,S00343,36
R019-0-WE,07:05:04,07:05:04,S00344,37
R019-0-WE,07:06:50,07:06:50,S00345,38
R019-0-WE,07:08:36,07:08:36,S00346,39
R019-0-WE,07:10:22,07:10:22,S00347,40
R019-0-WE,07:12:08,07:12:08,S00348,41
R019-0-WE,07:13:54,07:13:54,S00349,42
R019-0-WE,07:15:40,07:15:40,S00350,43
R019-0-WE,07:17:26,07:17:26,S00351,44
R019-0-WE,07:19:12,07:19:12,S00352,45
R019-0-WE,07:20:58,07:20:58,S00353,46
R019-1-WE,06:00:00,06:00:00,S00353,1
R019-1-WE,06:01:46,06:01:46,S00352,2
R019-1-WE,06:03:32,06:03:32,S00351,3
R019-1-WE,06:05:18,06:05:18,S00350,4
R019-1-WE,06:07:04,06:07:04,S00349,5
R019-1-WE,06:08:50,06:08:50,S00348,6
R019-1-WE,06:10:36,06:10:36,S00347,7
R019-1-WE,06:12:22,06:12:22,S00346,8
R019-1-WE,06:14:08,06:14:08,S00345,9
R019-1-WE,06:15:54,06:15:54,S00344,10
R019-1-WE,06:17:40,06:17:40,S00343,11
R019-1-WE,06:19:26,06:19:26,S00342,12
R019-1-WE,06:21:12,06:21:12,S00341,13
R019-1-WE,06:22:58,06:22:58,S00340,14
R019-1-WE,06:24:44,06:24:44,S00339,15
R019-1-WE,06:26:30,06:26:30,S00338,16
R019-1-WE,06:28:16,06:28:16,S00337,17
R019-1-WE,06:30:02,06:30:02,S00336,18
R019-1-WE,06:31:48,06:31:48,S00335,19
R019-1-WE,06:33:34,06:33:34,S00334,20
R019-1-WE,06:35:20,06:35:20,S00333,21
R019-1-WE,06:37:06,06:37:06,S00332,22
R019-1-WE,06:38:52,06:38:52,S00331,23
R019-1-WE,06:40:38,06:40:38,S00330,24
R019-1-WE,06:42:24,06:42:24,S00329,25
R019-1-WE,06:44:10,06:44:10,S00328,26
R019-1-WE,06:45:56,06:45:56,S00327,27
R019-1-WE,06:47:42,06:47:42,S00326,28
R019-1-WE,06:49:01,06:49:01,S00222,29
R019-1-WE,06:51:15,06:51:15,S00325,30
R019-1-WE,06:53:01,06:53:01,S00324,31
R019-1-WE,06:54:47,06:54:47,S00323,32
R019-1-WE,06:56:33,06:56:33,S00322,33
R019-1-WE,06:58:19,06:58:19,S00321,34
R019-1-WE,07:00:05,07:00:05,S00320,35
R019-1-WE,07:01:51,07:01:51,S00319,36
R019-1-WE,07:03:37,07:03:37,S00318,37
R019-1-WE,07:05:23,07:05:23,S00317,38
R019-1-WE,07:07:09,07:07:09,S00316,39
R019-1-WE,07:10:22,07:10:22,S00315,40
R019-1-WE,07:12:08,07:12:08,S00314,41
R019-1-WE,07:13:54,07:13:54,S00313,42
R019-1-WE,07:15:40,07:15:40,S00312,43
R019-1-WE,07:17:26,07:17:26,S00311,44
R019-1-WE,07:19:12,07:19:12,S00310,45
R019-1-WE,07:20:58,07:20:58,S00309,46
R020-0-WD,06:00:00,06:00:00,S00354,1
R020-0-WD,06:01:46,06:01:46,S00355,2
R020-0-WD,06:03:32,06:03:32,S00356,3
R020-0-WD,06:05:18,06:05:18,S00357,4
R020-0-WD,06:07:04,06:07:04,S00358,5
R020-0-WD,06:08:50,06:08:50,S00359,6
R020-0-WD,06:10:36,06:10:36,S00360,7
R020-0-WD,06:12:22,06:12:22,S00361,8
R020-0-WD,06:14:08,06:14:08,S00362,9
R020-0-WD,06:15:54,06:15:54,S00363,10
R020-0-WD,06:17:40,06:17:40,S00364,11
R020-0-WD,06:19:26,06:19:26,S00365,12
R020-0-WD,06:21:12,06:21:12,S00366,13
R020-0-WD,06:23:08,06:23:08,S00326,14
R020-0-WD,06:24:45,06:24:45,S00367,15
R020-0-WD,06:26:31,06:26:31,S00368,16
R020-0-WD,06:28:17,06:28:17,S00369,17
R020-0-WD,06:30:03,06:30:03,S00370,18
R020-0-WD,06:31:49,06:31:49,S00371,19
R020-0-WD,06:33:35,06:33:35,S00372,20
R020-0-WD,06:35:21,06:35:21,S00373,21
R020-0-WD,06:37:07,06:37:07,S00374,22
R020-0-WD,06:38:53,06:38:53,S00375,23
R020-0-WD,06:40:12,06:40:12,S00199,24
R020-0-WD,06:42:26,06:42:26,S00376,25
R020-0-WD,06:44:12,06:44:12,S00377,26
R020-0-WD,06:45:58,06:45:58,S00378,27
R020-0-WD,06:47:44,06:47:44,S00379,28
R020-0-WD,06:49:30,06:49:30,S00380,29
R020-0-WD,06:51:16,06:51:16,S00381,30
R020-0-WD,06:53:02,06:53:02,S00382,31
R020-0-WD,06:54:48,06:54:48,S00383,32
R020-0-WD,06:56:55,06:56:55,S00253,33
R020-0-WD,06:58:28,06:58:28,S00177,34
R020-0-WD,07:00:38,07:00:38,S00178,35
R020-0-WD,07:02:02,07:02:02,S00384,36
R020-0-WD,07:03:48,07:03:48,S00385,37
R020-0-WD,07:05:19,07:05:19,S00180,38
R020-0-WD,07:07:29,07:07:29,S00181,39
R020-0-WD,07:09:07,07:09:07,S00386,40
R020-0-WD,07:10:53,07:10:53,S00387,41
R020-0-WD,07:12:39,07:12:39,S00388,42
R020-0-WD,07:14:25,07:14:25,S00389,43
R020-0-WD,07:16:11,07:16:11,S00390,44
R020-0-WD,07:17:57,07:17:57,S00391,45
R020-0-WD,07:19:43,07:19:43,S00392,46
R020-0-WD,07:21:29,07:21:29,S00393,47
R020-0-WD,07:23:15,07:23:15,S00394,48
R020-0-WD,07:25:01,07:25:01,S00395,49
R020-0-WD,07:26:09,07:26:09,S00396,50
R020-1-WD,06:00:00,06:00:00,S00396,1
R020-1-WD,06:01:08,06:01:08,S00395,2
R020-1-WD,06:02:54,06:02:54,S00394,3
R020-1-WD,06:04:40,06:04:40,S00393,4
R020-1-WD,06:06:26,06:06:26,S00392,5
R020-1-WD,06:08:12,06:08:12,S00391,6
R020-1-WD,06:09:58,06:09:58,S00390,7
R020-1-WD,06:11:44,06:11:44,S00389,8
R020-1-WD,06:13:30,06:13:30,S00388,9
R020-1-WD,06:15:16,06:15:16,S00387,10
R020-1-WD,06:17:02,06:17:02,S00386,11
R020-1-WD,06:18:40,06:18:40,S00181,12
R020-1-WD,06:20:50,06:20:50,S00180,13
R020-1-WD,06:22:21,06:22:21,S00385,14
R020-1-WD,06:24:07,06:24:07,S00384,15
R020-1-WD,06:25:31,06:25:31,S00178,16
R020-1-WD,06:27:41,06:27:41,S00177,17
R020-1-WD,06:29:14,06:29:14,S00253,18
R020-1-WD,06:31:21,06:31:21,S00383,19
R020-1-WD,06:33:07,06:33:07,S00382,20
R020-1-WD,06:34:53,06:34:53,S00381,21
R020-1-WD,06:36:39,06:36:39,S00380,22
R020-1-WD,06:38:25,06:38:25,S00379,23
R020-1-WD,06:40:11,06:40:11,S00378,24
R020-1-WD,06:41:57,06:41:57,S00377,25
R020-1-WD,06:43:43,06:43:43,S00376,26
R020-1-WD,06:45:57,06:45:57,S00199,27
R020-1-WD,06:47:16,06:47:16,S00375,28
R020-1-WD,06:49:02,06:49:02,S00374,29
R020-1-WD,06:50:48,06:50:48,S00373,30
R020-1-WD,06:52:34,06:52:34,S00372,31
R020-1-WD,06:54:20,06:54:20,S00371,32
R020-1-WD,06:56:06,06:56:06,S00370,33
R020-1-WD,06:57:52,06:57:52,S00369,34
R020-1-WD,06:59:38,06:59:38,S00368,35
R020-1-WD,07:01:24,07:01:24,S00367,36
R020-1-WD,07:03:01,07:03:01,S00326,37
R020-1-WD,07:04:57,07:04:57,S00366,38
R020-1-WD,07:06:43,07:06:43,S00365,39
R020-1-WD,07:08:29,07:08:29,S00364,40
R020-1-WD,07:10:15,07:10:15,S00363,41
R020-1-WD,07:12:01,07:12:01,S00362,42
R020-1-WD,07:13:47,07:13:47,S00361,43
R020-1-WD,07:15:33,07:15:33,S00360,44
R020-1-WD,07:17:19,07:17:19,S00359,45
R020-1-WD,07:19:05,07:19:05,S00358,46
R020-1-WD,07:20:51,07:20:51,S00357,47
R020-1-WD,07:22:37,07:22:37,S00356,48
R020-1-WD,07:24:23,07:24:23,S00355,49
R020-1-WD,07:26:09,07:26:09,S00354,50
R020-0-WE,06:00:00,06:00:00,S00354,1
R020-0-WE,06:01:46,06:01:46,S00355,2
R020-0-WE,06:03:32,06:03:32,S00356,3
R020-0-WE,06:05:18,06:05:18,S00357,4
R020-0-WE,06:07:04,06:07:04,S00358,5
R020-0-WE,06:08:50,06:08:50,S00359,6
R020-0-WE,06:10:36,06:10:36,S00360,7
R020-0-WE,06:12:22,06:12:22,S00361,8
R020-0-WE,06:14:08,06:14:08,S00362,9
R020-0-WE,06:15:54,06:15:54,S00363,10
R020-0-WE,06:17:40,06:17:40,S00364,11
R020-0-WE,06:19:26,06:19:26,S00365,12
R020-0-WE,06:21:12,06:21:12,S00366,13
R020-0-WE,06:23:08,06:23:08,S00326,14
R020-0-WE,06:24:45,06:24:45,S00367,15
R020-0-WE,06:26:31,06:26:31,S00368,16
R020-0-WE,06:28:17,06:28:17,S00369,17
R020-0-WE,06:30:03,06:30:03,S00370,18
R020-0-WE,06:31:49,06:31:49,S00371,19
R020-0-WE,06:33:35,06:33:35,S00372,20
R020-0-WE,06:35:21,06:35:21,S00373,21
R020-0-WE,06:37:07,06:37:07,S00374,22
R020-0-WE,06:38:53,06:38:53,S00375,23
R020-0-WE,06:40:12,06:40:12,S00199,24
R020-0-WE,06:42:26,06:42:26,S00376,25
R020-0-WE,06:44:12,06:44:12,S00377,26
R020-0-WE,06:45:58,06:45:58,S00378,27
R020-0-WE,06:47:44,06:47:44,S00379,28
R020-0-WE,06:49:30,06:49:30,S00380,29
R020-0-WE,06:51:16,06:51:16,S00381,30
R020-0-WE,06:53:02,06:53:02,S00382,31
R020-0-WE,06:54:48,06:54:48,S00383,32
R020-0-WE,06:56:55,06:56:55,S00253,33
R020-0-WE,06:58:28,06:58:28,S00177,34
R020-0-WE,07:00:38,07:00:38,S00178,35
R020-0-WE,07:02:02,07:02:02,S00384,36
R020-0-WE,07:03:48,07:03:48,S00385,37
R020-0-WE,07:05:19,07:05:19,S00180,38
R020-0-WE,07:07:29,07:07:29,S00181,39
R020-0-WE,07:09:07,07:09:07,S00386,40
R020-0-WE,07:10:53,07:10:53,S00387,41
R020-0-WE,07:12:39,07:12:39,S00388,42
R020-0-WE,07:14:25,07:14:25,S00389,43
R020-0-WE,07:16:11,07:16:11,S00390,44
R020-0-WE,07:17:57,07:17:57,S00391,45
R020-0-WE,07:19:43,07:19:43,S00392,46
R020-0-WE,07:21:29,07:21:29,S00393,47
R020-0-WE,07:23:15,07:23:15,S00394,48
R020-0-WE,07:25:01,07:25:01,S00395,49
R020-0-WE,07:26:09,07:26:09,S00396,50
R020-1-WE,06:00:00,06:00:00,S00396,1
R020-1-WE,06:01:08,06:01:08,S00395,2
R020-1-WE,06:02:54,06:02:54,S00394,3
R020-1-WE,06:04:40,06:04:40,S00393,4
R020-1-WE,06:06:26,06:06:26,S00392,5
R020-1-WE,06:08:12,06:08:12,S00391,6
R020-1-WE,06:09:58,06:09:58,S00390,7
R020-1-WE,06:11:44,06:11:44,S00389,8
R020-1-WE,06:13:30,06:13:30,S00388,9
R020-1-WE,06:15:16,06:15:16,S00387,10
R020-1-WE,06:17:02,06:17:02,S00386,11
R020-1-WE,06:18:40,06:18:40,S00181,12
R020-1-WE,06:20:50,06:20:50,S00180,13
R020-1-WE,06:22:21,06:22:21,S00385,14
R020-1-WE,06:24:07,06:24:07,S00384,15
R020-1-WE,06:25:31,06:25:31,S00178,16
R020-1-WE,06:27:41,06:27:41,S00177,17
R020-1-WE,06:29:14,06:29:14,S00253,18
R020-1-WE,06:31:21,06:31:21,S00383,19
R020-1-WE,06:33:07,06:33:07,S00382,20
R020-1-WE,06:34:53,06:34:53,S00381,21
R020-1-WE,06:36:39,06:36:39,S00380,22
R020-1-WE,06:38:25,06:38:25,S00379,23
R020-1-WE,06:40:11,06:40:11,S00378,24
R020-1-WE,06:41:57,06:41:57,S00377,25
R020-1-WE,06:43:43,06:43:43,S00376,26
R020-1-WE,06:45:57,06:45:57,S00199,27
R020-1-WE,06:47:16,06:47:16,S00375,28
R020-1-WE,06:49:02,06:49:02,S00374,29
R020-1-WE,06:50:48,06:50:48,S00373,30
R020-1-WE,06:52:34,06:52:34,S00372,31
R020-1-WE,06:54:20,06:54:20,S00371,32
R020-1-WE,06:56:06,06:56:06,S00370,33
R020-1-WE,06:57:52,06:57:52,S00369,34
R020-1-WE,06:59:38,06:59:38,S00368,35
R020-1-WE,07:01:24,07:01:24,S00367,36
R020-1-WE,07:03:01,07:03:01,S00326,37
R020-1-WE,07:04:57,07:04:57,S00366,38
R020-1-WE,07:06:43,07:06:43,S00365,39
R020-1-WE,07:08:29,07:08:29,S00364,40
R020-1-WE,07:10:15,07:10:15,S00363,41
R020-1-WE,07:12:01,07:12:01,S00362,42
R020-1-WE,07:13:47,07:13:47,S00361,43
R020-1-WE,07:15:33,07:15:33,S00360,44
R020-1-WE,07:17:19,07:17:19,S00359,45
R020-1-WE,07:19:05,07:19:05,S00358,46
R020-1-WE,07:20:51,07:20:51,S00357,47
R020-1-WE,07:22:37,07:22:37,S00356,48
R020-1-WE,07:24:23,07:24:23,S00355,49
R020-1-WE,07:26:09,07:26:09,S00354,50
R021-0-WD,06:00:00,06:00:00,S00397,1
R021-0-WD,06:01:46,06:01:46,S00398,2
R021-0-WD,06:03:32,06:03:32,S00399,3
R021-0-WD,06:05:18,06:05:18,S00400,4
