stop_id,stop_name,stop_lat,stop_lon,zone_id
S01477,Harborside Tower 3,49.016594,12.556523,Harborside
S01478,Marsh End Fountain 2,49.007236,12.560475,Marsh End
S01479,Marsh End Observatory 3,48.994563,12.564525,Marsh End
S01480,Marsh End Rise 2,48.991377,12.565402,Marsh End
S01481,Brickworks Observatory 5,48.984995,12.567071,Brickworks
S01482,Brickworks Gate 4,48.981803,12.567894,Brickworks
S01483,Brickworks Museum 3,48.978609,12.568701,Brickworks
S01484,Brickworks Depot 2,48.975405,12.569412,Brickworks
S01485,Brickworks Museum 4,48.972194,12.570038,Brickworks
S01486,Brickworks Common 3,48.968976,12.570584,Brickworks
S01487,Brickworks Priory 2,48.965755,12.571073,Brickworks
S01488,Fairmount Halt 3,48.937627,12.540147,Fairmount
S01489,Fairmount Stadium 2,48.938715,12.535505,Fairmount
S01490,Vinegrove Granary 4,48.939773,12.530847,Vinegrove
S01491,Vinegrove Park 5,48.940843,12.526195,Vinegrove
S01492,Vinegrove Chapel 3,48.941939,12.521557,Vinegrove
S01493,Vinegrove Depot 5,48.943078,12.516943,Vinegrove
S01494,Vinegrove Rise 2,48.944275,12.512363,Vinegrove
S01495,Vinegrove Park 6,48.945547,12.507831,Vinegrove
S01496,Vinegrove Halt 2,48.946951,12.503389,Vinegrove
S01497,Vinegrove Wharf 4,48.948464,12.499032,Vinegrove
S01498,Vinegrove Park 7,48.950075,12.494756,Vinegrove
S01499,Vinegrove Exchange 3,48.953474,12.486364,Vinegrove
S01500,Foundry Library 3,48.957002,12.478095,Foundry
S01501,Foundry Crossing 2,48.958772,12.473967,Foundry
S01502,Foundry Chapel 4,48.960538,12.469834,Foundry
S01503,Foundry Common 3,48.962351,12.465749,Foundry
S01504,Foundry Rise 3,48.967951,12.453662,Foundry
S01505,Foundry Observatory 3,48.969793,12.449606,Foundry
S01506,Foundry Court 4,48.971571,12.445484,Foundry
S01507,Hillcrest Works 4,48.973252,12.44127,Hillcrest
S01508,Hillcrest Arcade 2,48.97482,12.436955,Hillcrest
S01509,Hillcrest Junction 2,48.9763,12.432569,Hillcrest
S01510,Hillcrest Chapel 2,48.977722,12.428137,Hillcrest
S01511,Hillcrest Gate 2,48.979105,12.423677,Hillcrest
S01512,Hillcrest Barracks 4,48.980466,12.419201,Hillcrest
S01513,Hillcrest Court 3,48.981745,12.415069,Hillcrest
S01514,Oldtown Granary 2,49.019707,12.517888,Oldtown
S01515,Marsh End Cemetery 3,49.017261,12.521121,Marsh End
S01516,Marsh End Mill 3,49.012324,12.527511,Marsh End
S01517,Marsh End Wharf 4,49.009888,12.530762,Marsh End
S01518,Marsh End Priory 6,49.002981,12.541156,Marsh End
S01519,Marsh End Granary 4,48.999133,12.549082,Marsh End
S01520,Marsh End Wharf 5,48.997476,12.553321,Marsh End
S01521,Marsh End Granary 5,48.993043,12.56649,Marsh End
S01522,Brickworks Gate 5,48.991575,12.570888,Brickworks
S01523,Brickworks Works 3,48.990143,12.575312,Brickworks
S01524,Brickworks Museum 5,48.988798,12.5798,Brickworks
S01525,Brickworks Priory 3,48.987499,12.584319,Brickworks
S01526,Junction Fields 2,48.986196,12.588836,Junction
S01527,Junction Barracks 3,48.984851,12.593323,Junction
S01528,Junction Baths 2,48.983424,12.597751,Junction
S01529,Junction Steps 2,48.981896,12.6021,Junction
S01530,Junction Market 2,48.980238,12.606336,Junction
S01531,Junction Park 2,48.978484,12.610481,Junction
S01532,Junction Observatory 2,48.976667,12.614564,Junction
S01533,Junction Mill 3,48.974806,12.6186,Junction
S01534,Junction Observatory 3,48.972918,12.622606,Junction
S01535,Junction Park 3,48.971009,12.62659,Junction
S01536,Junction Locks 2,48.969086,12.630558,Junction
S01537,Junction Locks 3,48.967155,12.634516,Junction
S01538,Junction Baths 3,48.965224,12.638474,Junction
S01539,Junction Library 2,48.963404,12.642267,Junction
S01540,Hillcrest Mill 2,48.929473,12.415493,Hillcrest
S01541,Hillcrest Chapel 3,48.932147,12.418271,Hillcrest
S01542,Hillcrest Market 3,48.934812,12.421071,Hillcrest
S01543,Hillcrest Locks 3,48.937489,12.423843,Hillcrest
S01544,Hillcrest Works 5,48.940187,12.426568,Hillcrest
S01545,Hillcrest Locks 4,48.942911,12.429231,Hillcrest
S01546,Hillcrest Mill 3,48.945666,12.431818,Hillcrest
S01547,Hillcrest Depot 3,48.948462,12.434305,Hillcrest
S01548,Hillcrest Yard 3,48.9513,12.436675,Hillcrest
S01549,Hillcrest Circus 2,48.954169,12.43896,Hillcrest
S01550,Hillcrest Junction 3,48.95705,12.441211,Hillcrest
S01551,Hillcrest Court 4,48.959933,12.443453,Hillcrest
S01552,Hillcrest Barracks 5,48.962811,12.445711,Hillcrest
S01553,Foundry Depot 2,48.965677,12.448006,Foundry
S01554,Foundry Row 6,48.96852,12.450365,Foundry
S01555,Foundry Exchange 4,48.974108,12.455346,Foundry
S01556,Foundry Yard 3,48.976844,12.457984,Foundry
S01557,Foundry Chapel 5,48.98497,12.466088,Foundry
S01558,Foundry Observatory 4,48.987647,12.468862,Foundry
S01559,Foundry Gate 3,48.992921,12.474588,Foundry
S01560,Oldtown Park 4,49.000496,12.483845,Oldtown
S01561,Oldtown Quay 5,49.005156,12.490691,Oldtown
S01562,Oldtown School 3,49.007287,12.494403,Oldtown
S01563,Oldtown Library 6,49.016534,12.514638,Oldtown
S01564,Oldtown Hollow 3,49.018231,12.518841,Oldtown
S01565,Marsh End Circus 5,49.019927,12.523047,Marsh End
S01566,Hillcrest Terminal 3,48.976524,12.390353,Hillcrest
S01567,Hillcrest Bridge 2,48.976393,12.395282,Hillcrest
S01568,Hillcrest Steps 2,48.976264,12.40021,Hillcrest
S01569,Hillcrest Wharf 3,48.976135,12.405139,Hillcrest
S01570,Hillcrest Cemetery 2,48.975868,12.414996,Hillcrest
S01571,Hillcrest Crossing 2,48.97558,12.424851,Hillcrest
S01572,Hillcrest Fountain 3,48.975423,12.429777,Hillcrest
S01573,Hillcrest Rise 3,48.975254,12.434703,Hillcrest
S01574,Foundry Quay 4,48.974711,12.449477,Foundry
S01575,Foundry Priory 6,48.974341,12.459325,Foundry
S01576,Foundry Priory 7,48.973976,12.469174,Foundry
S01577,Foundry Circus 4,48.97379,12.474099,Foundry
S01578,Foundry Row 7,48.973603,12.479023,Foundry
S01579,Elmwood Locks 2,48.973418,12.483947,Elmwood
S01580,Elmwood Market 3,48.973063,12.493796,Elmwood
S01581,Elmwood Works 2,48.972743,12.503649,Elmwood
S01582,Elmwood Observatory 4,48.972598,12.508576,Elmwood
S01583,Elmwood Common 2,48.972459,12.513503,Elmwood
S01584,Vinegrove Arcade 2,48.972323,12.518431,Vinegrove
S01585,Brickworks Halt 2,48.97206,12.528287,Brickworks
S01586,Brickworks School 5,48.971928,12.533215,Brickworks
S01587,Riverside Market,48.920962,12.415815,Riverside
S01588,Riverside Works,48.924052,12.417286,Riverside
S01589,Riverside Granary,48.927142,12.418759,Riverside
S01590,Riverside Locks,48.930231,12.420232,Riverside
S01591,Hillcrest Depot 4,48.933321,12.421704,Hillcrest
S01592,Hillcrest Locks 5,48.936411,12.423176,Hillcrest
S01593,Hillcrest Granary 2,48.939501,12.424646,Hillcrest
S01594,Hillcrest Museum 3,48.942592,12.426114,Hillcrest
S01595,Hillcrest Rise 4,48.945683,12.427579,Hillcrest
S01596,Hillcrest Chapel 4,48.948775,12.429041,Hillcrest
S01597,Hillcrest Depot 5,48.951867,12.430499,Hillcrest
S01598,Hillcrest School 3,48.954958,12.431967,Hillcrest
S01599,Hillcrest Park 3,48.958046,12.433449,Hillcrest
S01600,Hillcrest Locks 6,48.96422,12.436423,Hillcrest
S01601,Hillcrest Rise 5,48.96731,12.437892,Hillcrest
S01602,Hillcrest Barracks 6,48.970407,12.439329,Hillcrest
S01603,Foundry Stadium 5,48.979753,12.443355,Foundry
S01604,Westbridge Green 4,48.998645,12.45023,Westbridge
S01605,Westbridge Common 2,49.001816,12.451222,Westbridge
S01606,Westbridge Park 2,49.004993,12.452173,Westbridge
S01607,Westbridge Halt 4,49.014565,12.454683,Westbridge
S01608,Westbridge Granary 5,49.020964,12.45619,Westbridge
S01609,Kestrel Park Common 2,49.024166,12.456917,Kestrel Park
S01610,Kestrel Park Depot 3,49.02737,12.457633,Kestrel Park
S01611,Kestrel Park Gate 2,49.030573,12.458344,Kestrel Park
S01612,Kestrel Park Market 2,49.033777,12.459058,Kestrel Park
S01613,Kestrel Park Works 2,49.035824,12.459529,Kestrel Park
S01614,Junction Priory 2,49.014613,12.627986,Junction
S01615,Junction Gate 2,49.014116,12.623109,Junction
S01616,Junction Rise 2,49.013658,12.618222,Junction
S01617,Junction Museum 2,49.013169,12.613343,Junction
S01618,Junction Junction 2,49.012618,12.608479,Junction
S01619,Harborside Barracks 4,49.011215,12.598844,Harborside
S01620,Harborside Common 2,49.010272,12.594124,Harborside
S01621,Marsh End Terminal 6,49.007888,12.58495,Marsh End
S01622,Marsh End Mill 4,49.006546,12.580458,Marsh End
S01623,Marsh End Green 3,49.005156,12.576001,Marsh End
S01624,Marsh End Works 3,49.003755,12.571551,Marsh End
S01625,Marsh End Stadium 5,49.002376,12.567087,Marsh End
S01626,Marsh End Arcade 2,48.999773,12.55805,Marsh End
S01627,Marsh End Cemetery 4,48.997221,12.54898,Marsh End
S01628,Marsh End Baths 6,48.994667,12.539911,Marsh End
S01629,Marsh End Depot 5,48.99344,12.535345,Marsh End
S01630,Marsh End Hospital 4,48.990217,12.521387,Marsh End
S01631,Elmwood Row 4,48.988129,12.506943,Elmwood
S01632,Elmwood Works 3,48.986837,12.492275,Elmwood
S01633,Foundry Junction 4,48.985497,12.473061,Foundry
S01634,Oldtown Fields 3,49.010541,12.498388,Oldtown
S01635,Oldtown Chapel 5,49.004545,12.494665,Oldtown
S01636,Oldtown Junction 2,49.001612,12.492578,Oldtown
S01637,Oldtown Gate 2,48.995827,12.488146,Oldtown
S01638,Elmwood Circus 2,48.987517,12.480506,Elmwood
S01639,Foundry Market 2,48.982613,12.474075,Foundry
S01640,Foundry Museum 4,48.980324,12.470587,Foundry
S01641,Foundry Depot 3,48.978077,12.467037,Foundry
S01642,Hillcrest Fountain 4,48.935231,12.395021,Hillcrest
S01643,Hillcrest Granary 3,48.935319,12.399947,Hillcrest
S01644,Hillcrest Green 3,48.935351,12.404875,Hillcrest
S01645,Hillcrest Library 2,48.935447,12.409801,Hillcrest
S01646,Hillcrest Cemetery 3,48.935653,12.414719,Hillcrest
S01647,Hillcrest Halt 3,48.936025,12.419614,Hillcrest
S01648,Hillcrest Junction 4,48.937527,12.429186,Hillcrest
S01649,Riverside Arcade,48.938686,12.433787,Riverside
S01650,Riverside Terminal,48.939999,12.438292,Riverside
S01651,Riverside Green,48.941403,12.442733,Riverside
S01652,Riverside Museum,48.942845,12.447146,Riverside
S01653,Riverside Gate,48.944281,12.451564,Riverside
S01654,Riverside Exchange,48.946983,12.460522,Riverside
S01655,Riverside Depot,48.948231,12.46507,Riverside
S01656,Riverside School,48.949509,12.4696,Riverside
S01657,Vinegrove Fields 2,48.950802,12.474119,Vinegrove
S01658,Vinegrove Bridge 3,48.952087,12.478645,Vinegrove
S01659,Vinegrove Observatory 3,48.953335,12.483193,Vinegrove
S01660,Vinegrove Green 3,48.958604,12.511566,Vinegrove
S01661,Vinegrove Junction 2,48.959164,12.521388,Vinegrove
S01662,Vinegrove Common 3,48.959317,12.526313,Vinegrove
S01663,Brickworks Priory 4,48.959492,12.541103,Brickworks
S01664,Brickworks Green 4,48.959552,12.550964,Brickworks
S01665,Westbridge Chapel 2,49.004091,12.460262,Westbridge
S01666,Foundry Works 3,48.991142,12.46038,Foundry
S01667,Foundry Cemetery 3,48.987906,12.460537,Foundry
S01668,Foundry Green 4,48.984674,12.460836,Foundry
S01669,Foundry Observatory 5,48.981466,12.461477,Foundry
S01670,Foundry Crossing 3,48.978358,12.462831,Foundry
S01671,Foundry Circus 5,48.975625,12.465417,Foundry
S01672,Foundry Hollow 7,48.971408,12.472883,Foundry
S01673,Foundry Halt 4,48.969833,12.477189,Foundry
S01674,Elmwood Rise 3,48.966607,12.485726,Elmwood
S01675,Vinegrove Court 3,48.962256,12.493002,Vinegrove
S01676,Vinegrove Circus 3,48.959815,12.496239,Vinegrove
S01677,Vinegrove Crossing 2,48.954794,12.502467,Vinegrove
S01678,Vinegrove Court 4,48.952246,12.505508,Vinegrove
S01679,Vinegrove Park 8,48.949684,12.508521,Vinegrove
S01680,Vinegrove Hospital 3,48.947111,12.511514,Vinegrove
S01681,Vinegrove Rise 3,48.944535,12.5145,Vinegrove
S01682,Harborside Row 3,49.017533,12.593339,Harborside
S01683,Harborside Depot 3,49.011807,12.588731,Harborside
S01684,Marsh End Locks 3,49.008934,12.586456,Marsh End
S01685,Marsh End Junction 5,49.000197,12.57999,Marsh End
S01686,Marsh End Court 7,48.997228,12.578023,Marsh End
S01687,Marsh End Arcade 3,48.994246,12.576102,Marsh End
S01688,Brickworks Hollow 3,48.988292,12.572225,Brickworks
S01689,Brickworks Bridge 2,48.979528,12.565854,Brickworks
S01690,Brickworks Arcade 3,48.973865,12.561071,Brickworks
S01691,Brickworks Granary 4,48.97106,12.558609,Brickworks
S01692,Brickworks Baths 3,48.968275,12.556093,Brickworks
S01693,Brickworks Museum 6,48.965517,12.553511,Brickworks
S01694,Brickworks Cemetery 3,48.962798,12.550834,Brickworks
S01695,Brickworks Hollow 4,48.957515,12.545136,Brickworks
S01696,Vinegrove Bridge 4,48.954992,12.542047,Vinegrove
S01697,Vinegrove Stadium 2,48.952597,12.538733,Vinegrove
S01698,Vinegrove Halt 3,48.95037,12.535156,Vinegrove
S01699,Vinegrove Mill 2,48.946333,12.527451,Vinegrove
S01700,Vinegrove Hospital 4,48.944452,12.52344,Vinegrove
S01701,Vinegrove Priory 2,48.938999,12.511204,Vinegrove
S01702,Elmwood Park 2,48.973784,12.490257,Elmwood
S01703,Elmwood Exchange 2,48.975495,12.48611,Elmwood
S01704,Elmwood Court 6,48.977855,12.482742,Elmwood
S01705,Foundry Halt 5,48.980464,12.479825,Foundry
S01706,Foundry Halt 6,48.983184,12.477149,Foundry
S01707,Foundry Tower 5,48.98608,12.474959,Foundry
S01708,Foundry Mill 3,48.989124,12.473282,Foundry
S01709,Steelyard Gate 3,49.063298,12.488284,Steelyard
S01710,Steelyard Green 2,49.060121,12.487338,Steelyard
S01711,Steelyard Market 2,49.056942,12.486402,Steelyard
S01712,Steelyard Mill 2,49.053769,12.485416,Steelyard
S01713,Kestrel Park Rise 2,49.050607,12.48436,Kestrel Park
S01714,Kestrel Park Arcade 2,49.047455,12.483227,Kestrel Park
S01715,Kestrel Park Wharf 2,49.044313,12.482039,Kestrel Park
S01716,Kestrel Park Crossing 2,49.038016,12.479738,Kestrel Park
S01717,Kestrel Park Exchange 2,49.034869,12.478579,Kestrel Park
S01718,Kestrel Park Rise 3,49.031727,12.477386,Kestrel Park
S01719,Kestrel Park Market 3,49.028596,12.476133,Kestrel Park
S01720,Kestrel Park Halt 3,49.025477,12.474807,Kestrel Park
S01721,Westbridge Chapel 3,49.013232,12.468408,Westbridge
S01722,Westbridge Museum 4,49.007246,12.464648,Westbridge
S01723,Westbridge Junction 3,49.004279,12.462673,Westbridge
S01724,Foundry Steps 6,48.989874,12.451451,Foundry
S01725,Foundry Museum 5,48.98714,12.44881,Foundry
S01726,Foundry Stadium 6,48.984517,12.445922,Foundry
S01727,Foundry Circus 6,48.98205,12.44273,Foundry
S01728,Hillcrest Chapel 5,48.973531,12.427908,Hillcrest
S01729,Hillcrest Common 2,48.971609,12.42394,Hillcrest
S01730,Hillcrest Fountain 5,48.969708,12.419947,Hillcrest
S01731,Hillcrest Junction 5,48.967821,12.416221,Hillcrest
S01732,Northgate Museum 3,49.040445,12.511474,Northgate
S01733,Northgate Barracks 4,49.037813,12.508597,Northgate
S01734,Northgate Terminal 3,49.035172,12.505741,Northgate
S01735,Kestrel Park Locks 2,49.02727,12.497127,Kestrel Park
S01736,Kestrel Park Market 4,49.024656,12.494214,Kestrel Park
S01737,Kestrel Park School 3,49.02206,12.491265,Kestrel Park
S01738,Westbridge Baths 4,49.014582,12.48183,Westbridge
S01739,Westbridge Common 3,49.012289,12.478345,Westbridge
S01740,Westbridge Library 3,49.010069,12.474753,Westbridge
S01741,Foundry Bridge 4,48.992282,12.453702,Foundry
S01742,Foundry Gate 4,48.986185,12.450415,Foundry
S01743,Foundry Row 8,48.983053,12.449165,Foundry
S01744,Foundry Wharf 4,48.979901,12.448038,Foundry
S01745,Foundry Arcade 3,48.976738,12.446989,Foundry
S01746,Foundry Observatory 6,48.973568,12.445985,Foundry
S01747,Foundry Common 4,48.970396,12.444997,Foundry
S01748,Hillcrest Baths 3,48.967712,12.444109,Hillcrest
S01749,Northgate Halt 4,49.039334,12.525018,Northgate
S01750,Northgate Cemetery 3,49.036567,12.522455,Northgate
S01751,Northgate Bridge 2,49.033799,12.519891,Northgate
S01752,Oldtown Depot 5,49.020015,12.506949,Oldtown
S01753,Oldtown Yard 6,49.011895,12.498826,Oldtown
S01754,Oldtown Terminal 3,49.006645,12.493047,Oldtown
S01755,Oldtown Gate 3,49.004042,12.490114,Oldtown
S01756,Oldtown Works 2,49.001425,12.487207,Oldtown
S01757,Elmwood Quay 2,48.996068,12.481666,Elmwood
S01758,Elmwood Exchange 3,48.993316,12.479067,Elmwood
S01759,Foundry Fields 2,48.973134,12.463497,Foundry
S01760,Foundry Bridge 5,48.970075,12.461884,Foundry
S01761,Foundry Row 9,48.966994,12.460368,Foundry
S01762,Foundry Court 5,48.963899,12.458921,Foundry
S01763,Foundry Mill 4,48.960794,12.457524,Foundry
S01764,Foundry Halt 7,48.957682,12.456165,Foundry
S01765,Foundry Quay 5,48.954566,12.454824,Foundry
S01766,Foundry Depot 4,48.95145,12.453486,Foundry
S01767,Riverside Rise,48.948774,12.452296,Riverside
S01768,Foundry Library 4,48.991385,12.451981,Foundry
S01769,Foundry Granary 3,48.981645,12.471609,Foundry
S01770,Foundry Barracks 4,48.977247,12.478848,Foundry
S01771,Foundry Museum 6,48.975045,12.482463,Foundry
S01772,Elmwood Steps 3,48.971017,12.490181,Elmwood
S01773,Elmwood Row 5,48.969119,12.494177,Elmwood
S01774,Marsh End Exchange 3,49.002424,12.527663,Marsh End
S01775,Oldtown Mill 4,49.005995,12.513895,Oldtown
S01776,Oldtown Museum 3,49.007114,12.509264,Oldtown
S01777,Oldtown Steps 3,49.008228,12.50463,Oldtown
S01778,Oldtown Tower 3,49.012732,12.486119,Oldtown
S01779,Marsh End Observatory 4,48.996156,12.534271,Marsh End
S01780,Marsh End Quay 4,49.002349,12.537154,Marsh End
S01781,Marsh End Steps 6,49.014741,12.542887,Marsh End
S01782,Harborside Arcade 2,49.024041,12.547158,Harborside
S01783,Harborside School 2,49.027133,12.548622,Harborside
S01784,Harborside Observatory 3,49.030229,12.550065,Harborside
S01785,Northgate Tower 2,49.046005,12.555492,Northgate
S01786,Northgate Terminal 4,49.05243,12.556717,Northgate
S01787,Northgate Row 2,49.055654,12.557159,Northgate
S01788,Northgate Fountain 3,49.058884,12.55751,Northgate
S01789,Northgate Priory 6,49.062117,12.557759,Northgate
S01790,Northgate Green 2,49.065353,12.557907,Northgate
S01791,Northgate Fountain 4,49.06859,12.557995,Northgate
S01792,Northgate Works 2,49.071828,12.558039,Northgate
S01793,Northgate Fields 6,49.075065,12.558056,Northgate
S01794,Northgate Hollow 2,49.078303,12.558055,Northgate
S01795,Steelyard Library 2,49.08154,12.558046,Steelyard
S01796,Steelyard Bridge 2,49.084778,12.55805,Steelyard
S01797,Greenfield Hospital,49.080419,12.489805,Greenfield
S01798,Greenfield Arcade,49.077455,12.487819,Greenfield
S01799,Greenfield Terminal,49.074489,12.485836,Greenfield
S01800,Greenfield Observatory,49.071524,12.483852,Greenfield
S01801,Greenfield Priory 2,49.068559,12.481868,Greenfield
S01802,Greenfield Exchange 2,49.065594,12.479883,Greenfield
S01803,Greenfield Row 2,49.062629,12.477897,Greenfield
S01804,Greenfield Hollow 2,49.059665,12.475909,Greenfield
S01805,Kestrel Park Steps 2,49.056702,12.47392,Kestrel Park
S01806,Kestrel Park Arcade 3,49.053739,12.471928,Kestrel Park
S01807,Kestrel Park Stadium 2,49.050777,12.469933,Kestrel Park
S01808,Kestrel Park Rise 4,49.044862,12.465915,Kestrel Park
S01809,Kestrel Park Fields 3,49.041912,12.463882,Kestrel Park
S01810,Kestrel Park Exchange 3,49.033072,12.457744,Kestrel Park
S01811,Kestrel Park Market 5,49.030122,12.455708,Kestrel Park
S01812,Kestrel Park Exchange 4,49.027168,12.453688,Kestrel Park
S01813,Kestrel Park Arcade 4,49.024207,12.451691,Kestrel Park
S01814,Westbridge Quay 3,49.01527,12.445891,Westbridge
S01815,Westbridge Stadium 3,48.997245,12.434856,Westbridge
S01816,Westbridge Locks 4,48.994215,12.433117,Westbridge
S01817,Hillcrest Green 4,48.991177,12.431413,Hillcrest
S01818,Hillcrest Common 3,48.985069,12.428136,Hillcrest
S01819,Hillcrest Mill 4,48.966605,12.418945,Hillcrest
S01820,Hillcrest Hollow 3,48.96352,12.417449,Hillcrest
S01821,Hillcrest Quay 2,48.960436,12.415949,Hillcrest
S01822,Foundry Cemetery 4,48.986045,12.459408,Foundry
S01823,Foundry Chapel 6,48.990915,12.465912,Foundry
S01824,Oldtown Park 5,49.000649,12.47893,Oldtown
S01825,Oldtown Gate 4,49.003065,12.482215,Oldtown
S01826,Oldtown Circus 2,49.005469,12.485521,Oldtown
S01827,Oldtown Halt 6,49.010215,12.492235,Oldtown
S01828,Oldtown Circus 3,49.023556,12.513753,Oldtown
S01829,Harborside School 3,49.025754,12.517379,Harborside
S01830,Harborside Cemetery 4,49.030283,12.524434,Harborside
S01831,Northgate Halt 5,49.034906,12.531349,Northgate
S01832,Northgate Works 3,49.039607,12.538142,Northgate
